ANO,MES,PODER,UO,UG,FONTE_MAE,NATUREZA3,VALOR_EMPENHADO
2024,4,EXE,15526,510526,500,333000000,21982.44
2024,4,EXE,24547,540547,759,333000000,10640.0
2024,4,EXE,37001,370001,500,333000000,690.0
2024,4,EXE,21018,410018,500,333000000,1077.72
2024,4,EXE,16514,510514,500,333000000,5717.28
2024,4,EXE,30041,300041,500,333000000,21750.0
2024,4,EXE,27524,510524,600,333000000,7500.9
2024,4,EXE,13017,410017,500,331000000,8707.4
2024,4,JUD,2501,20501,760,333000000,0.0
2024,4,EXE,23542,530542,501,333000000,1207.5
2024,4,EXE,18021,510021,500,333000000,2500.0
2024,4,EXE,23543,530543,709,333000000,0.0
2024,4,EXE,27556,510556,500,333000000,11884.88
2024,4,EXE,19036,540036,500,333000000,0.0
2024,4,EXE,13551,510551,501,333000000,37730.0
2024,4,EXE,15024,510024,500,333000000,59.8
2024,4,LEG,1001,10001,500,333000000,0.0
2024,4,EXE,38001,380001,500,333000000,69.0
2024,4,EXE,13510,410510,500,333000000,6000.0
2024,4,EXE,23542,530542,501,333000000,724.51
2024,4,EXE,16514,510514,500,333000000,0.0
2024,4,EXE,23542,530542,501,333000000,603.75
2024,4,EXE,16537,520537,700,333000000,150.45
2024,4,LEG,1001,10001,500,333000000,12000.0
2024,4,EXE,19563,190563,713,344000000,20709.48
2024,4,EXE,20020,510020,500,333000000,690.0
2024,4,EXE,29032,410506,500,333000000,0.0
2024,4,EXE,23542,530542,501,333000000,845.25
2024,4,EXE,19512,410512,501,333000000,0.0
2024,4,EXE,23542,530542,501,333000000,0.0
2024,4,EXE,29033,520033,500,333000000,2694.96
2024,4,EXE,15526,510526,761,333000000,54000.0
2024,4,EXE,19033,540033,500,333000000,1120.0
2024,4,EXE,15526,510526,500,333000000,1941.0
2024,4,EXE,30041,300041,500,333000000,5380.22
2024,4,EXE,30041,300041,761,333000000,28286.68
2024,4,EXE,27556,510556,500,333000000,5333.5
2024,4,EXE,19512,410512,501,333000000,0.0
2024,4,EXE,11013,210013,500,331000000,164462.36
2024,4,EXE,20020,510020,500,344000000,9800550.0
2024,4,EXE,11504,410504,501,333000000,1388.63
2024,4,EXE,23542,530542,501,333000000,60.38
2024,4,EXE,23542,530542,501,333000000,845.26
2024,4,JUD,2003,20003,500,333000000,322.12
2024,4,EXE,20020,510020,500,333000000,211104.0
2024,4,EXE,36021,360021,500,333000000,1122.9
2024,4,EXE,91997,910997,500,332000000,1300000.0
2024,4,EXE,20020,510020,500,333000000,94880.0
2024,4,EXE,30041,300041,761,333000000,30357.39
2024,4,EXE,27524,510556,600,333000000,68348.64
2024,4,EXE,26031,530031,500,333000000,207.0
2024,4,MPE,3004,30004,500,333000000,0.0
2024,4,EXE,35538,530538,752,333000000,3388.8
2024,4,EXE,18021,510021,500,333000000,1347.48
2024,4,EXE,19035,540035,500,333000000,3402.43
2024,4,LEG,1002,10002,500,333000000,229620.0
2024,4,EXE,14541,530541,500,333000000,544.46
2024,4,EXE,23542,530542,501,333000000,362.25
2024,4,EXE,19033,540033,500,333000000,166.66
2024,4,EXE,19035,540035,500,333000000,69.0
2024,4,EXE,19512,410512,501,333000000,138.0
2024,4,EXE,27524,510524,500,333000000,0.0
2024,4,EXE,11006,110006,500,333000000,6000.0
2024,4,EXE,11006,110006,500,333000000,345.0
2024,4,LEG,1002,10002,500,333000000,15944.4
2024,4,MPE,3004,30004,500,333000000,391082.93
2024,4,EXE,13017,410017,500,333000000,560.0
2024,4,EXE,11504,410504,501,333000000,4926.18
2024,4,EXE,27524,510524,600,333000000,0.0
2024,4,EXE,13017,410017,500,333000000,195.27
2024,4,EXE,23542,530542,501,333000000,4491.6
2024,4,EXE,19536,540536,500,331000000,-7241.34
2024,4,EXE,14541,530541,500,333000000,2300.0
2024,4,EXE,27524,510023,500,331000000,4438316.2
2024,4,EXE,20020,510020,500,333000000,69.0
2024,4,EXE,27524,510023,500,331000000,795847.4
2024,4,EXE,37001,370001,500,333000000,483.0
2024,4,EXE,27524,510524,600,333000000,-60.38
2024,4,EXE,27524,510524,500,333000000,65760.0
2024,4,MPE,3004,30004,500,333000000,69.83
2024,4,EXE,34051,340051,500,333000000,16200.0
2024,4,EXE,16537,520537,500,331000000,3032.95
2024,4,EXE,27556,510556,500,331000000,-5696.94
2024,4,EXE,19035,540035,500,333000000,69.0
2024,4,MPE,3004,30004,500,333000000,968.55
2024,4,EXE,13551,510551,500,331000000,2957.45
2024,4,EXE,19034,540034,500,333000000,883.0
2024,4,EXE,19047,190047,500,333000000,2245.8
2024,4,EXE,16514,510514,500,333000000,3000.0
2024,4,EXE,20020,510020,500,333000000,69.0
2024,4,EXE,11009,110009,500,331000000,56687.82
2024,4,EXE,27524,510556,500,333000000,7000.0
2024,4,EXE,16514,510514,500,333000000,15000.0
2024,4,EXE,11009,110009,500,331000000,53148.92
2024,4,EXE,11008,110008,500,333000000,1894.35
2024,4,EXE,36021,360021,500,331000000,2663.3
2024,4,EXE,11006,110006,500,331000000,124212.25
2024,4,EXE,23542,530542,501,333000000,34371.46
2024,4,EXE,16506,410506,500,333000000,0.0
2024,4,JUD,2003,20003,500,333000000,161.06
2024,4,EXE,21018,410018,500,333000000,290284.26
2024,4,EXE,11011,110011,500,333000000,181.12
2024,4,EXE,11011,110011,500,333000000,1939.65
2024,4,EXE,27524,510524,749,344000000,380.0
2024,4,EXE,27524,510524,600,333000000,0.0
2024,4,EXE,27524,510524,500,333000000,0.0
2024,4,JUD,2501,20501,760,344000000,3594530.0
2024,4,EXE,26031,530031,500,333000000,947.17
2024,4,JUD,2003,20003,500,333000000,350.0
2024,4,EXE,19035,540035,500,331000000,490189.34
2024,4,EXE,19033,540033,500,331000000,182230.17
2024,4,EXE,15526,510526,660,344000000,0.0
2024,4,EXE,27524,510524,500,344000000,558000.0
2024,4,EXE,23542,530542,501,333000000,1500.0
2024,5,EXE,19034,540034,500,333000000,4968.82
2024,5,EXE,11013,210013,500,333000000,6023.99
2024,5,EXE,19033,540033,500,333000000,0.0
2024,5,EXE,19512,410512,752,333000000,690.0
2024,4,EXE,23542,530542,501,333000000,60.38
2024,5,EXE,19033,540033,500,333000000,0.0
2024,5,EXE,27524,510556,600,333000000,0.0
2024,5,EXE,11006,110006,500,333000000,189225.2
2024,5,JUD,2003,20003,500,333000000,0.0
2024,5,EXE,27524,510524,500,333000000,0.0
2024,5,EXE,20020,510020,500,333000000,276.0
2024,5,EXE,11006,110006,500,331000000,0.0
2024,5,EXE,27524,510524,500,333000000,0.0
2024,5,EXE,37001,370001,500,333000000,276.0
2024,5,EXE,19033,540033,500,333000000,350.0
2024,5,EXE,19033,540033,500,333000000,250.0
2024,5,EXE,27524,510556,500,333000000,0.0
2024,4,EXE,14555,520555,500,331000000,52897.44
2024,5,EXE,11504,410504,501,331000000,67664.2
2024,5,EXE,19033,540033,500,333000000,255.7
2024,5,EXE,27524,510524,500,333000000,120.76
2024,5,EXE,11011,110011,500,333000000,301.85
2024,5,MPE,3004,30004,500,333000000,2257.4
2024,5,EXE,27524,510524,600,333000000,500000.0
2024,5,EXE,27524,510524,600,333000000,21375.0
2024,5,EXE,27524,510524,600,333000000,2452.22
2024,5,EXE,13017,410506,500,333000000,63837.32
2024,5,EXE,16514,510514,500,333000000,15000.0
2024,5,EXE,23542,530542,501,333000000,0.0
2024,4,EXE,35538,530538,752,333000000,123.01
2024,5,EXE,24573,540573,500,333000000,176547.02
2024,5,EXE,24573,410506,500,333000000,7622.6
2024,5,EXE,35538,530538,752,333000000,3388.8
2024,5,EXE,35538,530538,752,333000000,3388.8
2024,5,EXE,14555,520555,500,333000000,69.0
2024,5,EXE,20020,510020,540,333000000,3030668.19
2024,5,EXE,23542,530542,501,333000000,0.0
2024,5,EXE,35538,530538,500,331000000,626.31
2024,5,EXE,91997,910997,500,333000000,1000000.0
2024,5,EXE,27524,510524,500,333000000,154264.0
2024,5,EXE,14541,530541,500,333000000,659.41
2024,5,EXE,18021,510021,500,333000000,-90000.0
2024,5,EXE,16506,410506,500,333000000,14393.5
2024,5,EXE,27524,510556,500,333000000,0.0
2024,5,EXE,13511,410511,759,333000000,0.0
2024,5,EXE,29032,520032,500,333000000,1500.0
2024,5,EXE,13017,410017,500,333000000,33217.24
2024,5,EXE,11009,110009,500,333000000,26087.02
2024,5,EXE,27556,510556,500,333000000,67091.24
2024,4,EXE,35032,350032,500,333000000,-160.0
2024,5,EXE,27524,510556,600,333000000,10825.0
2024,5,JUD,2501,20501,760,333000000,0.0
2024,5,EXE,23542,530542,501,333000000,0.0
2024,5,JUD,2003,20003,500,333000000,1288.51
2024,5,EXE,27524,510556,500,333000000,2180.0
2024,5,EXE,18021,510021,500,333000000,1058.73
2024,5,EXE,27556,510556,500,331000000,11297.58
2024,5,EXE,27524,510556,600,333000000,11202.6
2024,5,EXE,19033,540033,500,333000000,35000.0
2024,5,EXE,14555,520555,500,333000000,1173.0
2024,5,EXE,19512,410512,501,333000000,905.7
2024,5,EXE,13551,510551,500,333000000,751.04
2024,5,EXE,35538,530538,720,344000000,0.0
2024,5,EXE,19512,410512,501,331000000,3012.0
2024,5,EXE,19047,190047,500,333000000,138.0
2024,5,EXE,27524,510524,600,333000000,15785.56
2024,5,EXE,19047,190047,500,333000000,267.38
2024,5,EXE,15526,510526,761,333000000,54000.0
2024,5,EXE,23542,530542,501,333000000,724.51
2024,5,EXE,19512,410512,752,333000000,241.5
2024,5,EXE,18021,510021,500,333000000,50000.0
2024,5,EXE,11008,110008,500,333000000,10500.0
2024,5,EXE,18021,510021,500,333000000,25000.0
2024,5,EXE,16537,520537,500,333000000,88000.0
2024,5,EXE,15526,510526,761,333000000,54000.0
2024,5,EXE,91997,910997,500,333000000,0.0
2024,5,EXE,19035,540035,500,333000000,0.0
2024,5,EXE,15024,510024,500,333000000,160000.0
2024,5,EXE,27524,510524,500,333000000,-4600.0
2024,5,EXE,11504,410504,501,333000000,897.0
2024,5,EXE,19035,540035,500,333000000,1623.48
2024,5,EXE,21018,410018,500,333000000,1075123.38
2024,5,EXE,14541,530541,500,333000000,14915.74
2024,5,EXE,35032,350032,500,333000000,301.89
2024,5,EXE,15526,510526,500,333000000,69.0
2024,5,EXE,19035,540035,500,333000000,69.0
2024,5,EXE,20516,510516,500,333000000,4958.0
2024,5,EXE,14566,140566,500,333000000,2180.0
2024,5,EXE,23542,530542,501,333000000,0.0
2024,5,JUD,2003,20003,500,333000000,4327.6
2024,4,EXE,23542,530542,501,333000000,4200.0
2024,5,EXE,20020,510020,500,333000000,0.0
2024,5,JUD,2003,20003,500,333000000,0.0
2024,5,EXE,13017,410017,500,333000000,24095.96
2024,5,EXE,27524,510524,600,333000000,69.0
2024,5,EXE,27524,510524,500,333000000,7590614.16
2024,5,EXE,19049,190049,500,333000000,0.0
2024,5,EXE,23542,530542,501,333000000,241.5
2024,5,EXE,27524,510524,603,344000000,2999.97
2024,5,EXE,27556,510556,500,333000000,0.0
2024,5,EXE,11006,110006,500,333000000,138.0
2024,5,EXE,26031,530031,500,333000000,603.74
2024,5,EXE,19033,540033,500,333000000,0.0
2024,5,EXE,19035,540035,500,333000000,0.0
2024,5,EXE,14541,530541,500,333000000,0.0
2024,5,EXE,11006,110006,500,333000000,270.72
2024,5,EXE,34051,340051,500,333000000,0.0
2024,5,EXE,20020,510020,541,333000000,28776.6
2024,5,EXE,27524,510556,600,333000000,175329.12
2024,5,EXE,23542,530542,501,333000000,0.0
2024,5,JUD,2003,20003,500,333000000,120.76
2024,5,EXE,24038,540038,500,333000000,69.0
2024,5,EXE,24038,540038,500,333000000,69.0
2024,5,EXE,27524,510556,500,333000000,2775.0
2024,5,EXE,27524,510556,600,333000000,4000.0
2024,5,EXE,27556,510556,500,331000000,709.8
2024,5,EXE,11011,110011,500,331000000,161857.82
2024,5,JUD,2003,20003,500,333000000,4200.0
2024,5,EXE,27524,510524,500,333000000,440193.0
2024,5,EXE,19512,410512,501,333000000,543.38
2024,5,LEG,1002,10002,500,333000000,237043.39
2024,5,EXE,20020,510020,500,333000000,483.0
2024,5,EXE,27556,510556,500,333000000,800.0
2024,5,EXE,91997,910997,500,332000000,0.0
2024,5,EXE,34051,340051,500,333000000,0.0
2024,5,EXE,19036,540036,759,333000000,260.8
2024,5,EXE,19047,190047,500,333000000,138.0
2024,5,EXE,20020,510020,500,333000000,138.0
2024,5,EXE,27524,510556,500,333000000,23791.03
2024,5,EXE,26031,530031,500,333000000,552.0
2024,5,EXE,28027,520027,500,333000000,2867.46
2024,5,EXE,27524,510556,500,333000000,4900.0
2024,5,EXE,20020,510020,500,333000000,369280.0
2024,5,EXE,24037,540037,500,333000000,0.0
2024,5,EXE,19049,190049,500,333000000,2646.75
2024,5,EXE,27524,510556,500,333000000,0.0
2024,5,EXE,19034,540034,500,333000000,991.38
2024,5,JUD,2501,20501,759,333000000,661795.43
2024,5,EXE,14555,520555,500,333000000,207.0
2024,5,EXE,14541,530541,500,333000000,1160.04
2024,5,EXE,19033,540033,500,333000000,1403.6
2024,5,EXE,19034,540034,500,333000000,571.95
2024,5,EXE,19034,540034,500,333000000,368.59
2024,5,EXE,30041,300041,500,333000000,7740.0
2024,5,EXE,19036,540036,759,333000000,0.0
2024,5,EXE,27524,510556,600,333000000,1813.22
2024,5,EXE,19033,540033,500,333000000,603.8
2024,5,EXE,16026,520026,500,333000000,242860.83
2024,5,EXE,19035,540035,500,333000000,69.0
2024,5,EXE,23542,530542,501,333000000,241.51
2024,5,EXE,11011,110011,500,333000000,150.0
2024,5,EXE,11011,110011,500,333000000,144.0
2024,5,EXE,20020,510020,500,333000000,33280.0
2024,5,LEG,1001,10001,500,333000000,39150.0
2024,5,EXE,19033,540033,500,333000000,1147.22
2024,5,EXE,14030,520030,501,344000000,330000.0
2024,5,EXE,20020,510020,541,333000000,34304.0
2024,5,JUD,2003,20003,500,333000000,30.0
2024,5,EXE,20020,510020,500,333000000,110592.0
2024,5,EXE,20020,510020,500,333000000,6272.0
2024,5,EXE,21018,30004,500,331000000,29555.99
2024,5,EXE,27524,510524,600,333000000,2133.0
2024,5,EXE,15526,510526,761,333000000,30000.0
2024,5,EXE,11011,110011,500,333000000,1702.65
2024,5,EXE,19034,540034,500,333000000,1281.42
2024,5,EXE,19034,540034,500,333000000,7851.24
2024,5,EXE,24547,540547,500,333000000,5154.6
2024,5,EXE,29032,520032,500,333000000,0.0
2024,5,EXE,27524,510524,600,333000000,0.0
2024,5,EXE,35032,350032,704,344000000,0.0
2024,5,EXE,14555,520555,500,333000000,1122.9
2024,5,EXE,13551,510551,500,333000000,400.0
2024,5,EXE,20020,510020,500,333000000,138.0
2024,5,EXE,13551,510551,501,333000000,-13047.52
2024,5,EXE,11009,110009,500,333000000,0.0
2024,5,EXE,20020,510514,500,333000000,54000.0
2024,5,LEG,1001,10001,500,333000000,39150.0
2024,5,EXE,34051,340051,500,331000000,168942.87
2024,5,EXE,18520,510520,500,333000000,168.0
2024,5,EXE,91997,910997,500,333000000,2792.9
2024,5,JUD,2003,20003,500,333000000,241.11
2024,5,EXE,27524,510524,600,333000000,0.0
2024,5,EXE,29032,520032,500,331000000,2527.46
2024,5,EXE,21018,410018,500,333000000,0.0
2024,5,EXE,11013,210013,500,333000000,30000.0
2024,5,LEG,1002,10002,500,333000000,0.0
2024,5,EXE,27524,510556,500,333000000,10483.42
2024,5,EXE,23542,530542,501,333000000,4990.0
2024,5,EXE,23542,530542,501,333000000,2106.0
2024,5,EXE,23542,530542,501,333000000,2000.0
2024,5,EXE,11006,110006,500,333000000,181.12
2024,5,EXE,27524,510556,500,333000000,919.1
2024,5,LEG,1002,10002,500,331000000,149854.25
2024,5,EXE,29538,520538,501,333000000,50.0
2024,5,EXE,19512,410512,501,333000000,1690.64
2024,5,EXE,23542,530542,501,333000000,2000.0
2024,5,EXE,14030,520030,500,331000000,21299.69
2024,5,EXE,19047,190047,500,331000000,77737.39
2024,5,EXE,21018,410018,500,333000000,99.64
2024,5,EXE,27524,510524,600,333000000,60.38
2024,5,EXE,27524,510023,500,331000000,768317.26
2024,5,EXE,17517,510517,500,333000000,1632.0
2024,5,EXE,13548,410548,500,331000000,7327.82
2024,5,EXE,27524,510524,749,344000000,0.0
2024,5,EXE,16026,520026,500,333000000,698.0
2024,5,EXE,19033,540033,500,333000000,0.0
2024,5,EXE,19035,540035,500,333000000,69.0
2024,5,EXE,23542,530542,501,333000000,50000.0
2024,5,EXE,11006,110006,500,333000000,8000.0
2024,5,EXE,91997,910997,500,332000000,0.0
2024,5,EXE,23542,530542,500,331000000,21783.88
2024,5,EXE,30041,300041,761,333000000,32818.8
2024,5,JUD,2003,20003,500,333000000,1490.65
2024,5,EXE,23542,530542,501,333000000,1500.0
2024,5,EXE,27524,510556,500,333000000,6495.6
2024,5,EXE,29032,520032,500,333000000,0.0
2024,5,EXE,13017,410017,500,331000000,18394.78
2024,6,EXE,34051,340051,500,333000000,660.6
2024,5,EXE,13571,130571,801,331000000,222244.51
2024,6,EXE,19047,190047,500,333000000,664.16
2024,6,EXE,11006,110006,500,333000000,454505.28
2024,5,EXE,13571,130571,801,331000000,74916.47
2024,6,EXE,19047,190047,500,333000000,0.0
2024,6,EXE,11009,110009,500,331000000,113375.64
2024,6,JUD,2003,20003,500,333000000,808.52
2024,6,EXE,27524,510524,500,333000000,241.52
2024,6,EXE,19035,540035,500,333000000,59572.86
2024,6,EXE,11009,110009,500,333000000,9862.37
2024,6,EXE,14555,520555,500,331000000,103008.2
2024,6,EXE,20516,510516,500,333000000,13880.38
2024,6,EXE,29031,410506,500,333000000,5559.0
2024,6,EXE,19049,190049,500,333000000,69.38
2024,5,EXE,23542,530542,501,333000000,4200.0
2024,6,EXE,23032,530032,500,333000000,172.5
2024,6,EXE,19049,190049,500,333000000,4510.16
2024,6,EXE,11013,210013,500,333000000,6023.99
2024,6,EXE,23032,530032,500,333000000,138.0
2024,6,EXE,27524,510524,600,333000000,0.0
2024,6,EXE,11011,110011,500,333000000,3405.3
2024,6,EXE,27524,510524,600,333000000,0.0
2024,6,JUD,2003,20003,500,333000000,3930.39
2024,6,EXE,19049,190049,500,333000000,9020.32
2024,6,EXE,27524,510524,600,333000000,0.0
2024,6,EXE,27524,510524,749,344000000,0.0
2024,6,LEG,1002,10002,500,333000000,0.0
2024,6,EXE,15526,510526,500,333000000,69.0
2024,6,EXE,24037,540037,501,333000000,0.0
2024,6,EXE,19033,540033,500,333000000,35000.0
2024,6,EXE,11006,110006,500,333000000,483.0
2024,5,EXE,13570,130570,800,331000000,8399.78
2024,6,EXE,20020,510020,500,333000000,12840.19
2024,6,EXE,20020,510020,500,333000000,0.0
2024,6,JUD,2561,20561,759,333000000,0.0
2024,6,EXE,27524,510524,600,333000000,120.76
2024,6,EXE,19033,540033,500,333000000,0.0
2024,6,EXE,18021,510021,500,333000000,33888.0
2024,6,EXE,11009,110009,500,331000000,98668.13
2024,6,EXE,13551,510551,500,331000000,7101.4
2024,6,EXE,16514,510514,500,331000000,2159.63
2024,6,EXE,14541,530541,500,331000000,3336.25
2024,6,EXE,21018,410018,500,331000000,0.0
2024,6,EXE,21018,410018,500,333000000,2526.52
2024,6,EXE,19036,540036,753,333000000,47891.0
2024,6,EXE,21018,410018,500,333000000,2526.52
2024,6,EXE,19033,540033,500,333000000,1147.22
2024,6,EXE,20020,510020,500,333000000,496850.0
2024,6,EXE,20020,410548,500,333000000,29639.56
2024,6,EXE,11006,110006,500,333000000,0.0
2024,6,EXE,23542,530542,501,344000000,3851.23
2024,6,EXE,19512,410512,501,333000000,276.0
2024,6,EXE,23542,530542,501,333000000,241.5
2024,6,EXE,11013,210013,500,333000000,0.0
2024,6,JUD,2501,20501,759,344000000,113955.0
2024,6,EXE,23542,530542,501,333000000,60.38
2024,6,EXE,35032,350032,754,344000000,-15129.41
2024,6,EXE,17517,510517,500,331000000,0.0
2024,6,EXE,36021,360021,500,331000000,17914.47
2024,6,EXE,35538,530538,752,333000000,3388.8
2024,6,JUD,2003,20003,500,333000000,644.24
2024,6,EXE,28027,520027,500,333000000,414.0
2024,6,EXE,30041,300041,761,333000000,45946.32
2024,6,EXE,27524,510524,600,333000000,0.0
2024,6,EXE,27556,510556,500,331000000,9150.94
2024,6,EXE,27556,510556,500,333000000,0.0
2024,6,EXE,21018,410018,500,333000000,40000.0
2024,6,EXE,35538,530538,752,333000000,3388.8
2024,6,EXE,27524,510556,605,331000000,0.0
2024,6,EXE,23542,530542,501,333000000,345.0
2024,6,EXE,19033,540033,500,333000000,324.4
2024,6,EXE,27524,510524,500,333000000,26661.26
2024,6,EXE,14541,530541,500,333000000,2052.77
2024,6,EXE,19033,540033,500,333000000,0.0
2024,6,EXE,19036,540036,500,333000000,1026.56
2024,6,EXE,11009,110009,500,333000000,4548.59
2024,6,EXE,20516,510516,500,333000000,300.0
2024,6,EXE,17517,510517,500,333000000,2000.0
2024,6,EXE,11504,410504,501,333000000,730.74
2024,6,EXE,19047,190047,500,333000000,4566.87
2024,6,EXE,17010,110010,500,333000000,4200.0
2024,6,EXE,27524,510524,706,333000000,6922.08
2024,6,EXE,19049,190049,500,333000000,256.64
2024,6,EXE,14555,520555,501,333000000,1069.51
2024,6,EXE,13017,410017,500,333000000,0.0
2024,6,EXE,14541,530541,500,333000000,8130.0
2024,6,EXE,23542,530542,501,333000000,120.75
2024,6,EXE,34051,340051,500,333000000,8472.0
2024,6,EXE,27524,510524,500,333000000,17481.8
2024,6,EXE,27524,510524,500,333000000,105032.0
2024,6,LEG,1500,10500,759,333000000,4436.4
2024,6,EXE,19047,190047,500,331000000,3066372.53
2024,6,EXE,19035,540035,500,333000000,69.0
2024,6,EXE,14555,520555,501,333000000,241.5
2024,6,EXE,24037,540037,500,331000000,4225.92
2024,6,EXE,24038,540038,500,333000000,17.71
2024,6,EXE,19512,410512,501,333000000,200000.0
2024,6,EXE,19035,540035,500,333000000,9200.0
2024,6,EXE,23542,530542,501,333000000,1207.5
2024,6,EXE,30041,300041,500,333000000,4510.16
2024,6,EXE,35032,350032,500,333000000,0.0
2024,6,EXE,30041,300041,761,333000000,18431.17
2024,6,EXE,27524,510556,600,333000000,2000.0
2024,6,EXE,27556,510556,500,344000000,647.74
2024,6,EXE,34051,340051,500,333000000,36942.38
2024,6,EXE,27524,510524,500,333000000,0.0
2024,6,EXE,19035,540035,500,333000000,69.0
2024,6,EXE,19512,410512,752,333000000,690.0
2024,6,EXE,34051,340051,500,333000000,68132.12
2024,6,EXE,23542,530542,501,333000000,2833.6
2024,6,EXE,34051,340051,500,333000000,363877.4
2024,6,EXE,19047,190047,500,331000000,222438.31
2024,6,EXE,19034,540034,500,333000000,829.16
2024,6,EXE,20020,510020,500,333000000,27648.0
2024,6,EXE,27524,510556,600,333000000,225847.68
2024,6,EXE,20020,510020,500,333000000,47488.0
2024,6,EXE,29032,520032,500,333000000,0.0
2024,6,EXE,24038,540038,500,333000000,120.76
2024,6,EXE,29032,520032,500,333000000,26000.0
2024,6,EXE,27524,510556,600,333000000,4200.0
2024,6,EXE,19047,190047,500,333000000,69.0
2024,6,EXE,35032,350032,754,344000000,0.0
2024,6,EXE,23542,530542,501,333000000,1328.25
2024,6,EXE,19033,540033,500,333000000,0.0
2024,6,EXE,19033,540033,500,333000000,0.0
2024,6,EXE,30041,300041,500,333000000,9020.32
2024,6,EXE,27524,510524,600,333000000,8289.0
2024,6,EXE,20020,510020,500,333000000,449.16
2024,6,EXE,91997,910997,500,332000000,0.0
2024,6,EXE,21018,410018,500,333000000,120.75
2024,6,EXE,27524,510524,749,344000000,223635.6
2024,6,EXE,20020,510020,500,333000000,69.0
2024,6,EXE,20020,510020,500,333000000,207.0
2024,6,EXE,14555,520555,500,333000000,543.38
2024,6,EXE,16537,520537,700,331000000,1233.79
2024,6,JUD,2003,20003,500,333000000,322.13
